Iteración,Source,Destination,Gbps,K_Path,GSNR_Direct,Direct_Feasible,Reg_Feasible,Reg_Count,Path_Reg,Path_Sequence,Node_9 De Julio,Node_Abasto,Node_Aguada Cecilio,Node_Algarrobo,Node_Alto Rio Senguer,Node_Aristobulo del Valle,Node_Arrecifes,Node_Arroyito,Node_Arroyito (Nqn),Node_Azopardo,Node_Azul,Node_Añatuya,Node_Bahia Blanca,Node_Bajo Caracoles,Node_Baradero,Node_Belen,Node_Bellavista,Node_Benavidez,Node_Bolivar,Node_Bragado,Node_Buta Ranquil,Node_CABA,Node_Caleta Olivia,Node_Campana,Node_Cap Juan Page,Node_Catamarca,Node_Catriel,Node_Cañada De Gomez,Node_Cañuelas,Node_Ceres,Node_Chacabuco,Node_Chascomus,Node_Chilecito,Node_Chivilcoy,Node_Choele Choel,Node_Choromoro,Node_Chos Malal,Node_Chucul,Node_Clorinda,Node_Colonia Las Heras,Node_Comodoro Rivadavia,Node_Concepcion,Node_Concepcion del Uruguay,Node_Concordia,Node_Cordoba,Node_Corralito,Node_Corrientes,Node_Dean Funes,Node_Dina Huapi,Node_Dolores,Node_El Calafate,Node_El Condor,Node_El Foyel,Node_Embarcacion,Node_Epuyen,Node_Esperanza (StaCruz),Node_Esquel,Node_Estacion Cullen,Node_Exaltacion de la Cruz,Node_Formosa,Node_Frias,Node_General Conesa,Node_General Roca,Node_Gobernador Gregores,Node_Goya,Node_Gral. Alvear,Node_Hernando,Node_Humahuaca,Node_Ituzaingo,Node_J. de San Martin,Node_Jaramillo,Node_Jardin America,Node_Jesus Maria,Node_Junin,Node_Junin de los Andes,Node_La Falda,Node_La Paz,Node_La Plata,Node_La Quiaca,Node_La Rioja,Node_Las Armas,Node_Las Lomitas,Node_Las Toninas,Node_Leones,Node_Lib Gral San Martin,Node_Luis Piedrabuena,Node_Lujan,Node_Malargue,Node_Manfredi,Node_Mar Del Plata,Node_Marcos Paz,Node_Mendoza,Node_Mercedes,Node_Neuquen,Node_Olavarria,Node_Parana,Node_Paso de Los Libres,Node_Patquia,Node_Pehuajo,Node_Pergamino,Node_Perito Moreno,Node_Peru,Node_Pico Truncado,Node_Picun Leufu,Node_Piedra del Aguila,Node_Pinamar,Node_Posadas,Node_Presidencia Roque Saenz Peña,Node_Puerto Iguazu,Node_Puerto Madryn,Node_Puerto San Julian,Node_Rafaela,Node_Rawson,Node_Resistencia,Node_Rio Colorado,Node_Rio Gallegos,Node_Rio Grande,Node_Rio Mayo,Node_Rosario,Node_Rufino,Node_Salta,Node_Salvador Mazza,Node_San Antonio De Areco,Node_San Antonio Oeste,Node_San Antonio de los Cobres,Node_San Carlos de Bariloche,Node_San Fabian,Node_San Francisco,Node_San Jose,Node_San Jose de Jachal,Node_San Jose de Metan,Node_San Juan,Node_San Luis,Node_San Marcos,Node_San Martin de los Andes,Node_San Miguel de Tucuman,Node_San Nicolas de los Arroyos,Node_San Pedro BsAs,Node_San Pedro Jujuy,Node_San Rafael,Node_San Salvador de Jujuy,Node_San Sebastian,Node_Santa Fe,Node_Santa Isabel,Node_Santa Maria,Node_Santa Rosa (LP),Node_Santa Rosa (Mza),Node_Santiago del Estero,Node_Sargento Vidal,Node_Serrezuela,Node_Sierra Grande,Node_Sunchales,Node_Tandil,Node_Tecka,Node_Tolhuin,Node_Tostado,Node_Trelew,Node_Trenque Lauquen,Node_Tres Arroyos,Node_Tres lagos,Node_Tunuyan,Node_Usuahia,Node_V. Mercedes,Node_Vedia,Node_Vera,Node_Victorica,Node_Viedma,Node_Villa La Angostura,Node_Villa Maria,Node_Villa Media Agua,Node_Villa Tulumaya,Node_Winifreda,Node_Zapala,Node_Zarate
150,Concepcion,San Jose,400.0,1,17.920536417196985,False,False,5,Concepcion - San Jose de Metan - Presidencia Roque Saenz Peña - Resistencia - Corrientes - Ituzaingo - San Jose,Concepcion - San Miguel de Tucuman - Choromoro - San Jose de Metan - Presidencia Roque Saenz Peña - Resistencia - Corrientes - Ituzaingo - Posadas - San Jose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Concepcion,San Jose,400.0,2,9.240709840063419,False,False,7,Concepcion - Catamarca - La Rioja - Cordoba - San Francisco - Parana - Concordia - Paso de Los Libres - San Jose,Concepcion - Catamarca - La Rioja - Cordoba - Arroyito - San Francisco - Rafaela - Santa Fe - Parana - Concordia - Paso de Los Libres - San Jose,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Concepcion,San Jose,400.0,3,12.802475396478517,False,False,19,Concepcion - San Miguel de Tucuman - Santiago del Estero - Frias - Jesus Maria - Manfredi - San Marcos - Leones - Cañada De Gomez - Rosario - Concepcion del Uruguay - Concordia - Parana - La Paz - Goya - Corrientes - Ituzaingo - Jardin America - Puerto Iguazu - Aristobulo del Valle - San Jose,Concepcion - San Miguel de Tucuman - Santiago del Estero - Frias - Dean Funes - Jesus Maria - Cordoba - Manfredi - Villa Maria - San Marcos - Leones - Cañada De Gomez - Rosario - Concepcion del Uruguay - Concordia - Parana - La Paz - Goya - Bellavista - Corrientes - Ituzaingo - Posadas - Jardin America - Puerto Iguazu - Aristobulo del Valle - San Jose,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,Concepcion,San Jose,400.0,4,6.449448847940485,False,False,20,Concepcion - Santa Maria - Belen - Chilecito - Patquia - San Jose de Jachal - San Juan - Villa Tulumaya - Tunuyan - San Rafael - Gral. Alvear - Santa Isabel - Victorica - Santa Rosa (LP) - Pehuajo - Rufino - Lujan - Zarate - Concepcion del Uruguay - Concordia - Paso de Los Libres - San Jose,Concepcion - San Miguel de Tucuman - Santa Maria - Belen - Chilecito - Patquia - San Jose de Jachal - San Juan - Villa Media Agua - Villa Tulumaya - Mendoza - Tunuyan - San Rafael - Gral. Alvear - Santa Isabel - Victorica - Winifreda - Santa Rosa (LP) - Trenque Lauquen - Pehuajo - Rufino - Lujan - Benavidez - Campana - Zarate - Concepcion del Uruguay - Concordia - Paso de Los Libres - San Jose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1
150,Concepcion,San Jose,400.0,5,11.522428660605064,False,False,13,Concepcion - Catamarca - La Rioja - Patquia - Cordoba - Dean Funes - Frias - Santiago del Estero - Añatuya - Tostado - Vera - Resistencia - Corrientes - Ituzaingo - San Jose,Concepcion - Catamarca - La Rioja - Patquia - Cordoba - Jesus Maria - Dean Funes - Frias - Santiago del Estero - Añatuya - Tostado - Vera - Resistencia - Corrientes - Ituzaingo - Posadas - San Jose,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
151,Choele Choel,Las Lomitas,400.0,1,7.217737353360834,False,False,15,Choele Choel - Rio Colorado - Peru - Santa Rosa (LP) - Pehuajo - Rufino - Lujan - San Antonio De Areco - Pergamino - Rosario - San Fabian - Parana - La Paz - Goya - Corrientes - Formosa - Las Lomitas,Choele Choel - Rio Colorado - Peru - Santa Rosa (LP) - Trenque Lauquen - Pehuajo - Rufino - Lujan - Benavidez - San Antonio De Areco - Arrecifes - Pergamino - Rosario - San Fabian - Santa Fe - Parana - La Paz - Goya - Bellavista - Corrientes - Resistencia - Formosa - Las Lomitas,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Choele Choel,Las Lomitas,400.0,2,7.040940276503589,False,False,18,Choele Choel - General Roca - Sargento Vidal - Catriel - Santa Isabel - Gral. Alvear - San Rafael - Tunuyan - Villa Tulumaya - San Juan - San Jose de Jachal - Patquia - La Rioja - Catamarca - Concepcion - San Jose de Metan - Salta - Lib Gral San Martin - Cap Juan Page - Las Lomitas,Choele Choel - General Roca - Neuquen - Sargento Vidal - Catriel - Santa Isabel - Gral. Alvear - San Rafael - Tunuyan - Mendoza - Villa Tulumaya - Villa Media Agua - San Juan - San Jose de Jachal - Patquia - La Rioja - Catamarca - Concepcion - San Miguel de Tucuman - Choromoro - San Jose de Metan - Salta - San Salvador de Jujuy - San Pedro Jujuy - Lib Gral San Martin - Embarcacion - Cap Juan Page - Las Lomitas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
151,Choele Choel,Las Lomitas,400.0,3,9.593681322511287,False,False,17,Choele Choel - Rio Colorado - Bahia Blanca - Tres Arroyos - Mar Del Plata - Las Armas - Dolores - Chascomus - Marcos Paz - Zarate - Concepcion del Uruguay - Concordia - Parana - Sunchales - Tostado - Vera - Resistencia - Formosa - Las Lomitas,Choele Choel - Rio Colorado - Algarrobo - Bahia Blanca - Tres Arroyos - Mar Del Plata - Las Armas - Dolores - Chascomus - Abasto - Marcos Paz - Benavidez - Campana - Zarate - Concepcion del Uruguay - Concordia - Parana - Santa Fe - Rafaela - Sunchales - Ceres - Tostado - Vera - Resistencia - Formosa - Las Lomitas,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
151,Choele Choel,Las Lomitas,400.0,4,7.286162522766109,False,False,30,Choele Choel - Rio Colorado - General Conesa - San Antonio Oeste - Aguada Cecilio - Dina Huapi - Villa La Angostura - San Martin de los Andes - Junin de los Andes - Zapala - Chos Malal - Buta Ranquil - Malargue - San Rafael - Tunuyan - Mendoza - Santa Rosa (Mza) - San Luis - V. Mercedes - Chucul - Corralito - Cordoba - Patquia - Chilecito - Belen - Santa Maria - San Antonio de los Cobres - La Quiaca - San Salvador de Jujuy - Embarcacion - Cap Juan Page - Las Lomitas,Choele Choel - Rio Colorado - General Conesa - San Antonio Oeste - Aguada Cecilio - Dina Huapi - Villa La Angostura - San Martin de los Andes - Junin de los Andes - Zapala - Chos Malal - Buta Ranquil - Malargue - San Rafael - Tunuyan - Mendoza - Santa Rosa (Mza) - San Luis - V. Mercedes - Chucul - Hernando - Corralito - Cordoba - Patquia - Chilecito - Belen - Santa Maria - San Antonio de los Cobres - La Quiaca - Humahuaca - San Salvador de Jujuy - San Pedro Jujuy - Lib Gral San Martin - Embarcacion - Cap Juan Page - Las Lomitas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
151,Choele Choel,Las Lomitas,400.0,5,10.22460301119617,False,False,29,Choele Choel - General Roca - Arroyito (Nqn) - Picun Leufu - Piedra del Aguila - Dina Huapi - Aguada Cecilio - San Antonio Oeste - Viedma - Bahia Blanca - Tres Arroyos - Mar Del Plata - Pinamar - Las Toninas - La Plata - Exaltacion de la Cruz - Pergamino - Cañada De Gomez - Leones - Villa Maria - Manfredi - Cordoba - San Francisco - Parana - Concordia - Paso de Los Libres - San Jose - Ituzaingo - Corrientes - Formosa - Las Lomitas,Choele Choel - General Roca - Neuquen - Arroyito (Nqn) - Picun Leufu - Piedra del Aguila - Dina Huapi - Aguada Cecilio - San Antonio Oeste - Viedma - Bahia Blanca - Tres Arroyos - Mar Del Plata - Pinamar - Las Toninas - Abasto - La Plata - CABA - Benavidez - Exaltacion de la Cruz - Arrecifes - Pergamino - Rosario - Cañada De Gomez - Leones - San Marcos - Villa Maria - Manfredi - Cordoba - Arroyito - San Francisco - Rafaela - Santa Fe - Parana - Concordia - Paso de Los Libres - San Jose - Posadas - Ituzaingo - Corrientes - Resistencia - Formosa - Las Lomitas,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
152,Gobernador Gregores,Bolivar,200.0,1,9.144577585628928,False,False,8,Gobernador Gregores - Bajo Caracoles - Colonia Las Heras - Comodoro Rivadavia - Rawson - Sierra Grande - San Antonio Oeste - Rio Colorado - Peru - Bolivar,Gobernador Gregores - Bajo Caracoles - Perito Moreno - Colonia Las Heras - Pico Truncado - Caleta Olivia - Comodoro Rivadavia - Rawson - Trelew - Puerto Madryn - Sierra Grande - San Antonio Oeste - General Conesa - Rio Colorado - Peru - Santa Rosa (LP) - Trenque Lauquen - Pehuajo - Bolivar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Gobernador Gregores,Bolivar,200.0,2,9.663583189075974,False,False,17,Gobernador Gregores - Tres lagos - El Calafate - Rio Gallegos - Puerto San Julian - Pico Truncado - Perito Moreno - Rio Mayo - J. de San Martin - Esquel - Epuyen - Dina Huapi - Aguada Cecilio - Viedma - Bahia Blanca - Tres Arroyos - Mar Del Plata - Olavarria - Bolivar,Gobernador Gregores - Tres lagos - El Calafate - Esperanza (StaCruz) - Rio Gallegos - Luis Piedrabuena - Puerto San Julian - Jaramillo - Caleta Olivia - Pico Truncado - Colonia Las Heras - Perito Moreno - Rio Mayo - Alto Rio Senguer - J. de San Martin - Tecka - Esquel - Epuyen - El Foyel - San Carlos de Bariloche - Dina Huapi - Aguada Cecilio - San Antonio Oeste - Viedma - Bahia Blanca - Tres Arroyos - Mar Del Plata - Tandil - Azul - Olavarria - Bolivar,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,Gobernador Gregores,Bolivar,200.0,3,8.31907493918682,False,False,22,Gobernador Gregores - Bajo Caracoles - Perito Moreno - Rio Mayo - J. de San Martin - Esquel - Epuyen - Villa La Angostura - San Martin de los Andes - Junin de los Andes - Zapala - Chos Malal - Buta Ranquil - Malargue - San Rafael - Mendoza - San Luis - Hernando - Manfredi - Cañada De Gomez - San Antonio De Areco - Lujan - Rufino - Bolivar,Gobernador Gregores - Bajo Caracoles - Perito Moreno - Rio Mayo - Alto Rio Senguer - J. de San Martin - Tecka - Esquel - Epuyen - El Foyel - San Carlos de Bariloche - Dina Huapi - Villa La Angostura - San Martin de los Andes - Junin de los Andes - Zapala - Chos Malal - Buta Ranquil - Malargue - San Rafael - Tunuyan - Mendoza - Santa Rosa (Mza) - San Luis - V. Mercedes - Chucul - Hernando - Corralito - Cordoba - Manfredi - Villa Maria - San Marcos - Leones - Cañada De Gomez - Rosario - Pergamino - Arrecifes - San Antonio De Areco - Benavidez - Lujan - Rufino - Pehuajo - Bolivar,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
152,Gobernador Gregores,Bolivar,200.0,4,5.281654477354967,False,False,20,Gobernador Gregores - Bajo Caracoles - Colonia Las Heras - Comodoro Rivadavia - Rawson - Sierra Grande - San Antonio Oeste - Aguada Cecilio - Dina Huapi - Picun Leufu - Catriel - Santa Isabel - Tunuyan - San Juan - San Jose de Jachal - Patquia - Cordoba - Santa Fe - San Nicolas de los Arroyos - Marcos Paz - Chivilcoy - Bolivar,Gobernador Gregores - Bajo Caracoles - Perito Moreno - Colonia Las Heras - Pico Truncado - Caleta Olivia - Comodoro Rivadavia - Rawson - Trelew - Puerto Madryn - Sierra Grande - San Antonio Oeste - Aguada Cecilio - Dina Huapi - Piedra del Aguila - Picun Leufu - Arroyito (Nqn) - Neuquen - Sargento Vidal - Catriel - Santa Isabel - Gral. Alvear - San Rafael - Tunuyan - Mendoza - Villa Tulumaya - Villa Media Agua - San Juan - San Jose de Jachal - Patquia - Cordoba - Arroyito - San Francisco - Rafaela - Santa Fe - San Fabian - Rosario - San Nicolas de los Arroyos - San Pedro BsAs - Baradero - Zarate - Campana - Benavidez - Marcos Paz - Abasto - Cañuelas - Lujan - Mercedes - Chivilcoy - Bragado - 9 De Julio - Pehuajo - Bolivar,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
152,Gobernador Gregores,Bolivar,200.0,5,7.243981336382599,False,False,12,Gobernador Gregores - Bajo Caracoles - Perito Moreno - Rio Mayo - J. de San Martin - Esquel - Epuyen - Dina Huapi - Picun Leufu - General Roca - Choele Choel - Rio Colorado - Peru - Bolivar,Gobernador Gregores - Bajo Caracoles - Perito Moreno - Rio Mayo - Alto Rio Senguer - J. de San Martin - Tecka - Esquel - Epuyen - El Foyel - San Carlos de Bariloche - Dina Huapi - Piedra del Aguila - Picun Leufu - Arroyito (Nqn) - Neuquen - General Roca - Choele Choel - Rio Colorado - Peru - Santa Rosa (LP) - Trenque Lauquen - Pehuajo - Bolivar,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Jesus Maria,9 De Julio,100.0,1,16.433923427696698,True,False,0,Jesus Maria - Cordoba - Manfredi - Villa Maria - San Marcos - Leones - Cañada De Gomez - Rosario - Pergamino - Arrecifes - San Antonio De Areco - Benavidez - Lujan - Mercedes - Chivilcoy - Bragado - 9 De Julio,Jesus Maria - Cordoba - Manfredi - Villa Maria - San Marcos - Leones - Cañada De Gomez - Rosario - Pergamino - Arrecifes - San Antonio De Areco - Benavidez - Lujan - Mercedes - Chivilcoy - Bragado - 9 De Julio,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
153,Jesus Maria,9 De Julio,100.0,2,11.063489840828439,False,True,1,Jesus Maria - Lujan - 9 De Julio,Jesus Maria - Dean Funes - Frias - Santiago del Estero - Añatuya - Tostado - Ceres - Sunchales - Rafaela - Santa Fe - San Fabian - Rosario - San Nicolas de los Arroyos - San Pedro BsAs - Baradero - Zarate - Campana - Benavidez - Marcos Paz - Abasto - Cañuelas - Lujan - Rufino - Pehuajo - 9 De Julio,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
